"Rank","Host/device","Operation Type","Operation Name","#Occurrences","Total time (us)","Avg. time (us)","Total self-time (us)","Avg. self-time (us)","Total self-time on Device (%)","Cumulative total-self time on Device (%)","Total self-time on Host (%)","Cumulative total-self time on Host (%)","Normalized FLOP Rate (FLOPs/s)","Model FLOP Rate (GFLOP/s)","Measured Memory BW (GBytes/Sec)","Operational Intensity (FLOPs/Byte)","GPU TensorCore utilization","Bound by","Execution mode"
"59.0","Device","Unknown","copy.119","6138.0","4904.453","0.7990311176278919","4904.453","0.7990311176278919","0.0013185453313628924","0.981749634987694","0.0","0.0","0.0","0.0","0.018649037396797748","0.0","0.0","HBM","Function"
"60.0","Device","Unknown","copy.146","6138.0","4904.131","0.7989786575431738","4904.131","0.7989786575431738","0.0013184587627696775","0.9830680937504637","0.0","0.0","0.0","0.0","0.01865026187266142","0.0","0.0","HBM","Function"
"61.0","Device","Unknown","copy.110","6138.0","4903.881","0.7989379276637342","4903.881","0.7989379276637342","0.0013183915511289826","0.9843864853015927","0.0","0.0","0.0","0.0","0.018651212663569304","0.0","0.0","HBM","Function"
"62.0","Device","Unknown","copy.155","6138.0","4896.607","0.7977528510915608","4896.607","0.7977528510915608","0.0013164359612313256","0.985702921262824","0.0","0.0","0.0","0.0","0.018678919383940125","0.0","0.0","HBM","Function"
"63.0","Device","Unknown","copy.137","6138.0","4870.052","0.793426523297491","4870.052","0.793426523297491","0.0013092967407567198","0.9870122180035807","0.0","0.0","0.0","0.0","0.018780770186403947","0.0","0.0","HBM","Function"
"64.0","Device","slice","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/slice","1023.0","4221.448","4.126537634408603","4221.448","4.126537634408603","0.0011349217847517795","0.9881471397883326","0.0","0.0","0.04362010381272018","0.04362010381272018","0.11735934134269803","0.34615384615384615","0.0","HBM","Function"
"65.0","Device","div","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/div","2122.0","3933.161","1.8535160226201697","3933.161","1.8535160226201697","0.0010574168157078078","0.9892045566040404","0.0","0.0","7.394617204838551","7.394617204838551","0.07569616414204151","90.97916666666667","0.0","HBM","Function"
"66.0","Device","div","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/div","877.0","3542.407","4.039232611174459","3542.407","4.039232611174459","0.000952363945915524","0.9901569205499559","0.0","0.0","5.432715100212934","5.432715100212934","0.037813346479327485","133.8048780487805","0.0","HBM","Function"
"67.0","Device","Unknown","call.308","588.0","3265.187","5.553039115646258","3265.187","5.553039115646258","0.0008778343017818314","0.9910347548517376","0.0","0.0","38.94227926302536","38.94227926302536","0.20209540740485954","179.4589211618257","0.0","HBM","Function"
"68.0","Device","lu_pivots_to_permutation","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_solve)/lu_pivots_to_permutation","2122.0","2771.36","1.3060131950989633","2771.36","1.3060131950989633","0.0007450706102241913","0.9917798254619619","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","Function"
"69.0","Device","while","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while","2999.0","2756.867","0.9192620873624542","2756.867","0.9192620873624542","0.0007411742169898301","0.9925209996789517","0.0","0.0","1201.4452340283372","1201.4452340283372","7.761081361731868","144.1723152307064","0.0","HBM","Function"
"70.0","Device","and","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/cond/and","2999.0","2726.593","0.9091673891297098","2726.593","0.9091673891297098","0.0007330351561482478","0.9932540348350999","0.0","0.0","0.010321672504843957","0.010321672504843957","0.0267022405876363","0.36","0.0","HBM","Function"
"71.0","Device","add","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/add","1023.0","1699.932","1.6617126099706745","1699.932","1.6617126099706745","0.00045702087515863326","0.9937110557102585","0.0","0.0","0.06017887774334503","0.06017887774334503","0.022418378942960882","2.5","0.0","HBM","Function"
"72.0","Device","log","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/log","877.0","1168.319","1.332176738882554","1168.319","1.332176738882554","0.0003140985473798124","0.9940251542576384","0.0","0.0","0.45639589872286596","0.45639589872286596","0.011185573774803281","38.0","0.0","HBM","Function"
"73.0","Device","scatter","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/scatter","1024.0","998.784","0.975375","998.784","0.975375","0.00026851964535901454","0.9942936739029974","0.0","0.0","0.04306036139946175","0.04306036139946175","0.1460898156259574","0.27450980392156865","0.0","HBM","Function"
"74.0","Device","Unknown","copy.248","980.0","916.127","0.9348234693877551","916.127","0.9348234693877551","0.00024629759501936145","0.9945399714980168","0.0","0.0","0.0","0.0","0.007970040163629443","0.0","0.0","HBM","Function"
"75.0","Device","min","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/min","877.0","910.977","1.0387423033067273","910.977","1.0387423033067273","0.0002449130352210478","0.9947848845332378","0.0","0.0","0.39825374295948196","0.39825374295948196","0.0519263781740586","7.142857142857143","0.0","HBM","Function"
"76.0","Device","convert_element_type","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/jit(branched_error_if_impl)/convert_element_type","877.0","902.53","1.0291106043329532","902.53","1.0291106043329532","0.0002426420883052506","0.995027526621543","0.0","0.0","0.30148582318593287","0.30148582318593287","0.026206184952228394","10.714285714285714","0.0","HBM","Function"
"77.0","Device","Unknown","copy.238","980.0","884.673","0.9027275510204081","884.673","0.9027275510204081","0.00023784129523369969","0.9952653679167768","0.0","0.0","0.0","0.0","0.008253410000062565","0.0","0.0","HBM","Function"
"78.0","Device","Unknown","copy.239","980.0","880.579","0.89855","880.579","0.89855","0.00023674063740568098","0.9955021085541824","0.0","0.0","0.0","0.0","0.008291781867368347","0.0","0.0","HBM","Function"
"79.0","Device","Unknown","copy.247","980.0","880.092","0.8980530612244898","880.092","0.8980530612244898","0.00023660970912960745","0.9957387182633121","0.0","0.0","0.0","0.0","0.008296370135151042","0.0","0.0","HBM","Function"
"80.0","Device","cond","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond","1024.0","857.252","0.83716015625","857.252","0.83716015625","0.000230469253635727","0.9959691875169477","0.0","0.0","1557.1811322691576","1557.1811322691576","9.847658621768307","147.26728422955264","0.0","HBM","Function"
"81.0","Device","Unknown","copy.89","1023.0","817.537","0.7991564027370479","817.537","0.7991564027370479","0.00021979201239494495","0.9961889795293427","0.0","0.0","0.0","0.0","0.01864611375547058","0.0","0.0","HBM","Function"
"82.0","Device","dynamic_update_slice","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/dynamic_update_slice","1023.0","815.615","0.79727761485826","815.615","0.79727761485826","0.00021927528930128302","0.996408254818644","0.0","0.0","0.0","0.0","0.02803508009533815","0.0","0.0","HBM","Function"
"83.0","Device","Unknown","copy.91","1023.0","814.558","0.7962443792766374","814.558","0.7962443792766374","0.00021899111848442524","0.9966272459371285","0.0","0.0","0.0","0.0","0.00935715314397879","0.0","0.0","HBM","Function"
"84.0","Device","Unknown","copy.98","1023.0","814.148","0.7958435972629522","814.148","0.7958435972629522","0.00021888089139368572","0.9968461268285221","0.0","0.0","0.0","0.0","0.018723730699217036","0.0","0.0","HBM","Function"
"85.0","Device","Unknown","copy.90","1023.0","809.922","0.7917126099706745","809.922","0.7917126099706745","0.00021774474581938018","0.9970638715743415","0.0","0.0","0.0","0.0","0.009410713563346934","0.0","0.0","HBM","Function"
"86.0","Device","convert_element_type","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/convert_element_type","919.0","779.845","0.8485799782372144","779.845","0.8485799782372144","0.00020965864775066554","0.9972735302220922","0.0","0.0","0.003535317915739666","0.003535317915739666","0.005487535638951488","0.6","0.0","HBM","Function"
"87.0","Device","convert_element_type","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/convert_element_type","907.0","754.081","0.831401323042999","754.081","0.831401323042999","0.00020273208490721826","0.9974762623069994","0.0","0.0","0.003608365679549014","0.003608365679549014","0.005600920691386197","0.6","0.0","HBM","Function"
"88.0","Device","cond","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond","919.0","748.42","0.8143852013057671","748.42","0.8143852013057671","0.0002012101445153243","0.9976774724515147","0.0","0.0","1600.7253053098527","1600.7253053098527","9.842877040082405","151.45892877890088","0.0","HBM","Function"
"89.0","Device","cond","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond","907.0","744.865","0.8212403528114663","744.865","0.8212403528114663","0.0002002543949846437","0.9978777268464993","0.0","0.0","1587.3598947460277","1587.3598947460277","9.364934144852263","157.8595301525793","0.0","HBM","Function"
"90.0","Device","cond","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/jit(branched_error_if_impl)/cond","877.0","742.08","0.846157354618016","742.08","0.846157354618016","0.00019950565730730323","0.9980772325038066","0.0","0.0","0.0","0.0","0.006829799281825994","0.0","0.0","HBM","Function"
"91.0","Device","slice","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/slice","877.0","742.052","0.8461254275940707","742.052","0.8461254275940707","0.0001994981296035454","0.9982767306334102","0.0","0.0","0.0","0.0","0.05283316411924391","0.0","0.0","HBM","Function"
"92.0","Device","Unknown","call.306","784.0","720.797","0.9193839285714286","720.797","0.9193839285714286","0.00019378379591167023","0.9984705144293218","0.0","0.0","0.7863961697953793","0.7863961697953793","0.18638932920604617","3.9293478260869565","0.0","HBM","Function"
