"Step","Rank","Category","Operation","# Occurrences","Total Time (us)","Avg. time (us)","Total self time (us)","Avg. self time (us)","Total self time (%)","Cumulative total self time (%)","Normalized FLOP Rate (GFLOP/s)","Model FLOP Rate (GFLOP/s)","Memory BW (GiB/s)","HBM BW (GiB/s)","SHM/L1 BW (GiB/s)","Operational Intensity (FLOP/Byte)","HBM Operational Intensity (FLOP/Byte)","SHM/L1 Operational Intensity (FLOP/Byte)","Bottleneck Operational Intensity (FLOP/Byte)","Bound by","Total Time per core (us)","Total Time (%)","Optimal FLOP Rate (GFLOP/s)","Roofline efficiency (%)","FLOP Rate / Peak (%)","Max memory BW utilization (among supported memories) (%)","Include Infeed/Outfeed","Program ID","Source Info"
"Total","145.0","loop fusion","loop_dynamic_update_slice_fusion.26","509.0","866.567","1.7024891944990177","866.567","1.7024891944990177","0.0003272711175316333","0.198838859340283","0.09750428991641731","0.09750428991641731","0.02188143284843658","0.02188143284843658","0.0","4.15","4.15","0.0","4.15","HBM","866.567","0.00032727111753163326","6454.08","1.510738787192246e-05","3.1264457946382086e-07","1.510738787192246e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","146.0","loop fusion","loop_multiply_fusion.5","509.0","866.209","1.7017858546168958","866.209","1.7017858546168958","0.0003271359138369665","0.19916599525411996","0.07110177797737036","0.07110177797737036","0.01751238107123906","0.01751238107123906","0.0","3.78125","3.78125","0.0","3.78125","HBM","866.209","0.0003271359138369665","5880.599999999999","1.2090905345946054e-05","2.2798571728403513e-07","1.2090905345946054e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:52
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","147.0","loop fusion","loop_multiply_fusion.4","509.0","864.911","1.6992357563850686","864.911","1.6992357563850686","0.00032664570602781144","0.19949264096014777","0.07120848272249977","0.07120848272249977","0.017538662469707186","0.017538662469707186","0.0","3.78125","3.78125","0.0","3.78125","HBM","864.911","0.00032664570602781144","5880.6","1.2109050559891808e-05","2.283278628470291e-07","1.2109050559891808e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:52
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","148.0","loop fusion","loop_dynamic_update_slice_fusion.25","509.0","861.842","1.693206286836935","861.842","1.693206286836935","0.0003254866553604025","0.19981812761550816","0.09803885166886737","0.09803885166886737","0.0220013965659264","0.0220013965659264","0.0","4.15","4.15","0.0","4.15","HBM","861.842","0.0003254866553604025","6454.080000000001","1.5190213271119566e-05","3.143586356805828e-07","1.5190213271119566e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","149.0","loop fusion","loop_dynamic_update_slice_fusion","512.0","791.162","1.54523828125","791.162","1.54523828125","0.0002987933672624991","0.20011692098277065","0.0","0.0","0.014464915904549257","0.014464915904549257","0.0","0.0","0.0","0.0","0.0","HBM","791.162","0.0002987933672624991","0.0","9.986873191459187e-06","0.0","9.986873191459187e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","150.0","loop fusion","loop_dynamic_update_slice_fusion.1","512.0","790.725","1.544384765625","790.725","1.544384765625","0.00029862832811565726","0.20041554931088632","0.0","0.0","0.014472910046950583","0.014472910046950583","0.0","0.0","0.0","0.0","0.0","HBM","790.725","0.0002986283281156572","0.0","9.992392510545681e-06","0.0","9.992392510545681e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/user/git/DISCO-EB/src/discoeb/background.py:167:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","151.0","loop fusion","loop_dynamic_update_slice_fusion.12","512.0","789.431","1.541857421875","789.431","1.541857421875","0.00029813963096230855","0.20071368894184863","0.0","0.0","0.014496633394020502","0.014496633394020502","0.0","0.0","0.0","0.0","0.0","HBM","789.431","0.0002981396309623085","0.0","1.0008771593592389e-05","0.0","1.0008771593592389e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","152.0","loop fusion","loop_dynamic_update_slice_fusion.13","512.0","788.549","1.540134765625","788.549","1.540134765625","0.0002978065313570121","0.20101149547320565","0.0","0.0","0.014512848024504501","0.014512848024504501","0.0","0.0","0.0","0.0","0.0","HBM","788.549","0.00029780653135701206","0.0","1.0019966505443839e-05","0.0","1.0019966505443839e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","153.0","data formatting","copy.141","509.0","745.605","1.464842829076621","745.605","1.464842829076621","0.0002815881306202215","0.20129308360382586","0.0","0.0","0.01017253243697193","0.01017253243697193","0.0","0.0","0.0","0.0","0.0","HBM","745.605","0.00028158813062022144","0.0","7.023324031361501e-06","0.0","7.023324031361501e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","154.0","data formatting","copy.522","509.0","744.093","1.4618722986247543","744.093","1.4618722986247543","0.0002810171027254276","0.2015741007065513","0.0","0.0","0.010193203064225113","0.010193203064225113","0.0","0.0","0.0","0.0","0.0","HBM","744.093","0.00028101710272542755","0.0","7.037595454336074e-06","0.0","7.037595454336074e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","155.0","data formatting","copy.507","509.0","743.464","1.4606365422396859","743.464","1.4606365422396859","0.00028077955209988175","0.20185488025865117","0.0","0.0","0.010201826917871554","0.010201826917871554","0.0","0.0","0.0","0.0","0.0","HBM","743.464","0.0002807795520998817","0.0","7.0435495389195605e-06","0.0","7.0435495389195605e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:66:46
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:66</div>"
"Total","156.0","loop fusion","loop_add_fusion.1","512.0","742.184","1.449578125","742.184","1.449578125","0.0002802961422418552","0.202135176400893","0.0020695676543822017","0.0020695676543822017","0.010279653739840794","0.010279653739840794","0.0","0.1875","0.1875","0.0","0.1875","HBM","742.184","0.00028029614224185515","291.59999999999997","7.097282765371062e-06","6.6360065750020314e-09","7.097282765371062e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/user/git/DISCO-EB/src/discoeb/background.py:167:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","157.0","loop fusion","loop_add_fusion","512.0","741.409","1.448064453125","741.409","1.448064453125","0.00028000345267937816","0.20241517985357238","0.0020717309878892755","0.0020717309878892755","0.010290399133609114","0.010290399133609114","0.0","0.1875","0.1875","0.0","0.1875","HBM","741.409","0.00028000345267937816","291.59999999999997","7.104701604558558e-06","6.642943238969729e-09","7.104701604558558e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","158.0","loop fusion","loop_add_fusion.11","512.0","741.122","1.44750390625","741.122","1.44750390625","0.0002798950631252738","0.20269507491669767","0.0020725332671274097","0.0020725332671274097","0.010294384097692417","0.010294384097692417","0.0","0.1875","0.1875","0.0","0.1875","HBM","741.122","0.0002798950631252738","291.6","7.107452905100855e-06","6.645515723269999e-09","7.107452905100855e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","159.0","loop fusion","loop_add_fusion.10","512.0","738.846","1.44305859375","738.846","1.44305859375","0.0002790354999714703","0.20297411041666913","0.002078917663491445","0.002078917663491445","0.010326095737474384","0.010326095737474384","0.0","0.1875","0.1875","0.0","0.1875","HBM","738.846","0.0002790354999714703","291.6000000000001","7.129347268489178e-06","6.665987098612307e-09","7.129347268489178e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","160.0","loop fusion","loop_add_fusion.26","509.0","736.806","1.4475559921414538","736.806","1.4475559921414538","0.00027826506551024055","0.20325237548217936","0.0020724586933331163","0.0020724586933331163","0.010294013685649216","0.010294013685649216","0.0","0.1875","0.1875","0.0","0.1875","HBM","736.806","0.0002782650655102405","291.6","7.107197165065555e-06","6.645276604636595e-09","7.107197165065555e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82</div>"
"Total","161.0","loop fusion","loop_add_fusion.8","509.0","736.172","1.4463104125736739","736.172","1.4463104125736739","0.00027802562656493676","0.2035304011087443","0.0020742435191775837","0.0020742435191775837","0.010302879011519668","0.010302879011519668","0.0","0.1875","0.1875","0.0","0.1875","HBM","736.172","0.00027802562656493676","291.6","7.113317967001315e-06","6.6509995951433515e-09","7.113317967001315e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82</div>"
"Total","162.0","loop fusion","loop_add_fusion.25","509.0","735.875","1.4457269155206287","735.875","1.4457269155206287","0.00027791346037131656","0.2038083145691156","0.002075080686257856","0.002075080686257856","0.010307037265389443","0.010307037265389443","0.0","0.1875","0.1875","0.0","0.1875","HBM","735.875","0.0002779134603713165","291.6","7.116188910349301e-06","6.653683946262436e-09","7.116188910349301e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82</div>"
"Total","163.0","custom-call","triangular-solve.13","294.0","724.968","2.465877551020408","724.968","2.465877551020408","0.0002737942796513981","0.204082108848767","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","724.968","0.0002737942796513981","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","164.0","custom-call","triangular-solve.15","294.0","722.591","2.4577925170068027","722.591","2.4577925170068027","0.0002728965724384848","0.2043550054212055","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","722.591","0.00027289657243848475","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","165.0","custom-call","triangular-solve.11","294.0","714.541","2.4304115646258504","714.541","2.4304115646258504","0.0002698563776282397","0.20462486179883374","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","714.541","0.00026985637762823967","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","166.0","custom-call","triangular-solve.9","294.0","712.136","2.4222312925170066","712.136","2.4222312925170066","0.000268948095824682","0.2048938098946584","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","712.136","0.000268948095824682","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","167.0","custom-call","triangular-solve.10","294.0","695.462","2.365517006802721","695.462","2.365517006802721","0.00026265092709598306","0.2051564608217544","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","695.462","0.00026265092709598306","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","168.0","custom-call","triangular-solve.12","294.0","685.521","2.331704081632653","685.521","2.331704081632653","0.0002588965697532941","0.20541535739150768","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","685.521","0.0002588965697532941","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","169.0","custom-call","triangular-solve.8","294.0","684.048","2.3266938775510204","684.048","2.3266938775510204","0.000258340270752612","0.2056736976622603","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","684.048","0.000258340270752612","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","170.0","custom-call","triangular-solve.14","294.0","671.743","2.284840136054422","671.743","2.284840136054422","0.00025369311582838024","0.20592739077808866","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","671.743","0.0002536931158283802","0.0","0.0","0.0","0.0","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
"Total","171.0","loop fusion","loop_gather_fusion.4","98.0","598.335","6.10545918367347","598.335","6.10545918367347","0.00022596956047055776","0.20615336033855922","10.214956504299431","10.214956504299431","0.07520188334289692","0.07520188334289692","0.0","126.50507099391481","126.50507099391481","0.0","126.50507099391481","HBM","598.335","0.00022596956047055773","196740.68640973634","5.1920915244879984e-05","3.275395147501285e-05","5.1920915244879984e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189:13
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:189</div>"
