"Rank","Kernel Name","Registers per thread","Shared Mem bytes","Block dim","Grid dim","Theoretical Occupancy %","Op is TensorCore eligible","Kernel uses TensorCore","Op Name","Occurrences","Total Duration (μs)","Avg Duration (μs)","Min Duration (μs)","Max Duration (μs)"
"385.0","loop_select_fusion_15","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/jit(searchsorted)/vmap()/while/body/closed_call/jit(_where)/select_n:","10.0","11.2","1.12","1.088","1.152"
"386.0","loop_select_fusion_20","16.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap(jit(searchsorted)))/while/body/closed_call/jit(_where)/select_n:","11.0","11.168","1.015","0.992","1.024"
"387.0","loop_select_fusion_32","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(searchsorted))/while/body/closed_call/jit(_where)/select_n:","11.0","10.592","0.962","0.96","0.992"
"388.0","loop_select_fusion_30","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/while/body/closed_call/jit(_where)/select_n:","11.0","10.56","0.96","0.928","0.992"
"389.0","loop_select_fusion_31","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/while/body/closed_call/jit(_where)/select_n:","11.0","10.528","0.957","0.928","0.992"
"390.0","loop_select_fusion_26","16.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap(jit(searchsorted))/vmap()/while/body/closed_call/jit(_where)/select_n:","9.0","10.016","1.112","1.088","1.248"
"391.0","loop_multiply_pad_slice_fusion_4","70.0","0.0","128,1,1","8,1,1","58.33330154418945","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/scatter:","1.0","9.92","9.92","9.92","9.92"
"392.0","loop_select_fusion_33","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(<lambda>)/jit(searchsorted)/while/body/closed_call/jit(_where)/select_n:","10.0","9.728","0.972","0.928","1.056"
"393.0","loop_select_fusion_34","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(<lambda>)/jit(searchsorted)/while/body/closed_call/jit(_where)/select_n:","10.0","9.664","0.966","0.96","0.992"
"394.0","loop_select_fusion_35","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(<lambda>)/jit(searchsorted)/while/body/closed_call/jit(_where)/select_n:","10.0","9.6","0.96","0.928","1.088"
"395.0","loop_select_fusion_29","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/while/body/closed_call/jit(_where)/select_n:","10.0","9.535","0.953","0.928","0.96"
"396.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/vmap()/while/body/add:","11.0","9.152","0.832","0.832","0.832"
"397.0","input_concatenate_fusion_31","36.0","0.0","128,1,1","2,1,1","100.0","False","False","XlaModule","1.0","9.088","9.088","9.088","9.088"
"398.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap(jit(searchsorted)))/while/body/add:","11.0","9.024","0.82","0.8","0.832"
"399.0","input_concatenate_fusion_14","33.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","8.928","8.928","8.928","8.928"
"400.0","void offA_stage1<double, double, 5, 3>(long, long, double const*, unsigned long, double*)","20.0","2048.0","32,8,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","6.0","8.672","1.445","1.44","1.472"
"401.0","loop_add_multiply_power_select_slice_fusion","48.0","0.0","128,1,1","8,1,1","83.33329772949219","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/mul:","1.0","8.608","8.608","8.608","8.608"
"402.0","wrapped_exponential","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/exp:","7.0","8.416","1.202","1.12","1.376"
"403.0","loop_compare_multiply_rsqrt_fusion","78.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/gt:","1.0","8.352","8.352","8.352","8.352"
"404.0","void offA_stage2<double, 5, 3>(long, double*)","20.0","2048.0","32,8,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","6.0","8.352","1.392","1.344","1.472"
"405.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_neutrino_perturbations)/vmap(jit(searchsorted))/while/body/add:","10.0","8.256","0.825","0.8","0.832"
"406.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/jit(searchsorted)/vmap()/while/body/add:","10.0","8.224","0.822","0.8","0.832"
"407.0","loop_add_negate_select_fusion","44.0","0.0","128,1,1","65,1,1","83.33329772949219","False","False","XlaModule","1.0","8.192","8.192","8.192","8.192"
"408.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap(jit(searchsorted))/vmap()/while/body/add:","9.0","7.36","0.817","0.8","0.832"
"409.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap(jit(searchsorted))/vmap()/while/body/add:","9.0","7.328","0.814","0.8","0.832"
"410.0","input_concatenate_fusion_15","34.0","0.0","128,1,1","1,1,1","100.0","False","False","XlaModule","1.0","7.232","7.232","7.232","7.232"
"411.0","loop_exponential_multiply_fusion_5","18.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/exp:","6.0","7.2","1.2","1.152","1.376"
"412.0","loop_pad_fusion_27","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/scatter:","8.0","6.72","0.84","0.832","0.864"
"413.0","input_reduce_fusion_25","28.0","0.0","256,1,1","16,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/log:","1.0","6.656","6.656","6.656","6.656"
"414.0","loop_add_log_multiply_fusion","38.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_metric_perturbations)/mul:","1.0","6.56","6.56","6.56","6.56"
"415.0","loop_log_multiply_subtract_fusion","52.0","0.0","128,1,1","8,1,1","75.0","False","False","XlaModule","1.0","6.208","6.208","6.208","6.208"
"416.0","void syevj_parallel_order_set_kernel<512>(long, int*)","62.0","0.0","512,1,1","1,1,1","66.66670227050781","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","2.0","6.048","3.024","0.736","5.312"
"417.0","input_concatenate_fusion_35","16.0","0.0","128,1,1","8,1,1","100.0","False","False","XlaModule","4.0","5.952","1.488","0.8","2.656"
"418.0","input_divide_multiply_reduce_fusion","47.0","0.0","32,1,1","1,1,1","50.0","False","False","XlaModule","1.0","5.408","5.408","5.408","5.408"
"419.0","void row_rotate_batch_32x32_phase2<double>(long, int const*, int const*, long, double*, long, int*)","32.0","8448.0","32,32,1","1,1,1","66.66670227050781","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","5.0","4.992","0.998","0.992","1.024"
"420.0","loop_multiply_pad_slice_fusion_6","50.0","0.0","128,1,1","4,1,1","75.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/scatter:","1.0","4.864","4.864","4.864","4.864"
"421.0","loop_pad_fusion_27","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_visibility_functions)/scatter:","5.0","4.192","0.838","0.832","0.864"
"422.0","input_concatenate_fusion_27","32.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","4.096","4.096","4.096","4.096"
"423.0","loop_divide_exponential_select_subtract_fusion","34.0","0.0","128,1,1","128,1,1","100.0","False","False","XlaModule","1.0","3.904","3.904","3.904","3.904"
"424.0","wrapped_slice_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_visibility_functions)/slice:","4.0","3.776","0.944","0.928","0.96"
"425.0","loop_add_fusion_182","20.0","0.0","128,1,1","128,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/add:","1.0","3.744","3.744","3.744","3.744"
"426.0","void batch_FnrmA_stage1<double, double, 8>(long, long, double const*, unsigned long, long long, double*, long long, int)","40.0","2048.0","256,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","3.424","3.424","3.424","3.424"
"427.0","void batch_FnrmA_stage2<double, 8>(long, double*, long long, double*, int)","35.0","2048.0","256,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","3.008","3.008","3.008","3.008"
"428.0","loop_log_fusion_31","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","2.912","2.912","2.912","2.912"
"429.0","loop_divide_exponential_log_multiply_fusion","31.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/exp:","1.0","2.848","2.848","2.848","2.848"
"430.0","loop_compare_exponential_log_multiply_fusion","26.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","2.656","2.656","2.656","2.656"
"431.0","loop_multiply_pad_slice_fusion_5","38.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/scatter:","1.0","2.656","2.656","2.656","2.656"
"432.0","wrapped_slice","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/slice:","3.0","2.496","0.832","0.832","0.832"
"433.0","wrapped_slice_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/slice:","3.0","2.496","0.832","0.832","0.832"
"434.0","input_reduce_fusion_20","16.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/reduce_or:","2.0","2.464","1.232","1.12","1.344"
"435.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/add:","2.0","2.464","1.232","0.992","1.472"
"436.0","loop_add_compare_log_minimum_multiply_select_fusion","30.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap())/log:","1.0","2.304","2.304","2.304","2.304"
"437.0","input_reduce_fusion_26","38.0","32.0","64,1,1","1,1,1","100.0","False","False","XlaModule","1.0","2.112","2.112","2.112","2.112"
"438.0","loop_multiply_pad_fusion","32.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/scatter:","1.0","2.112","2.112","2.112","2.112"
"439.0","loop_subtract_fusion_13","34.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/sub:","1.0","2.08","2.08","2.08","2.08"
"440.0","loop_add_fusion_187","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/sub:","1.0","2.016","2.016","2.016","2.016"
"441.0","loop_pad_fusion_12","35.0","0.0","128,1,1","8,1,1","100.0","False","False","XlaModule","1.0","2.016","2.016","2.016","2.016"
"442.0","void bubble_sort_onewarp_ascend_kernel<double>(int, double*, int*)","26.0","384.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","2.016","2.016","2.016","2.016"
"443.0","loop_and_fusion_8","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/and:","2.0","1.984","0.992","0.992","0.992"
"444.0","loop_divide_multiply_fusion_1","30.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/div:","1.0","1.92","1.92","1.92","1.92"
"445.0","loop_dynamic_update_slice_fusion_248","33.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","1.856","1.856","1.856","1.856"
"446.0","loop_multiply_fusion_44","26.0","0.0","8,1,1","1,1,1","12.5","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap()/mul:","1.0","1.792","1.792","1.792","1.792"
"447.0","loop_dynamic_update_slice_fusion_238","25.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","1.632","1.632","1.632","1.632"
"448.0","loop_multiply_fusion_49","30.0","0.0","64,1,1","1,1,1","100.0","False","False","XlaModule","1.0","1.632","1.632","1.632","1.632"
"449.0","input_reduce_fusion_27","18.0","0.0","256,1,1","2,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/reduce_min:","1.0","1.6","1.6","1.6","1.6"
"450.0","wrapped_slice_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","2.0","1.6","0.8","0.736","0.864"
"451.0","loop_or_fusion","16.0","0.0","128,1,1","80,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/or:","1.0","1.536","1.536","1.536","1.536"
"452.0","loop_dynamic_update_slice_fusion_252","27.0","0.0","128,1,1","12,1,1","100.0","False","False","XlaModule","1.0","1.504","1.504","1.504","1.504"
"453.0","loop_dynamic_update_slice_fusion_239","25.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","1.472","1.472","1.472","1.472"
"454.0","loop_compare_fusion_199","16.0","0.0","128,1,1","80,1,1","100.0","False","False","XlaModule","1.0","1.44","1.44","1.44","1.44"
"455.0","loop_divide_multiply_sqrt_fusion","24.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/div:","1.0","1.44","1.44","1.44","1.44"
"456.0","loop_slice_fusion_23","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/slice:","1.0","1.44","1.44","1.44","1.44"
"457.0","loop_concatenate_fusion_1","16.0","0.0","128,1,1","24,1,1","100.0","False","False","XlaModule","1.0","1.376","1.376","1.376","1.376"
"458.0","loop_log_fusion_15","20.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(<lambda>)/log:","1.0","1.376","1.376","1.376","1.376"
"459.0","loop_rsqrt_fusion_8","26.0","0.0","128,1,1","32,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap()/sqrt:","1.0","1.344","1.344","1.344","1.344"
"460.0","loop_dynamic_update_slice_fusion_242","18.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap())/scatter:","1.0","1.28","1.28","1.28","1.28"
"461.0","loop_dynamic_update_slice_fusion_243","18.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap())/scatter:","1.0","1.28","1.28","1.28","1.28"
"462.0","loop_reduce_window_fusion_21","24.0","0.0","128,1,1","8,1,1","100.0","False","False","XlaModule","1.0","1.184","1.184","1.184","1.184"
"463.0","loop_divide_fusion_39","23.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","1.12","1.12","1.12","1.12"
"464.0","loop_subtract_fusion_12","18.0","0.0","128,1,1","64,1,1","100.0","False","False","XlaModule","1.0","1.12","1.12","1.12","1.12"
"465.0","input_concatenate_fusion_17","16.0","0.0","128,1,1","64,1,1","100.0","False","False","XlaModule","1.0","1.088","1.088","1.088","1.088"
"466.0","input_reduce_fusion_21","16.0","32.0","640,1,1","1,1,1","83.33329772949219","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/jit(branched_error_if_impl)/reduce_or:","1.0","1.088","1.088","1.088","1.088"
"467.0","input_minimum_reduce_fusion","20.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/jit(branched_error_if_impl)/reduce_or:","1.0","1.056","1.056","1.056","1.056"
"468.0","input_reduce_fusion_22","16.0","32.0","640,1,1","1,1,1","83.33329772949219","False","False","XlaModule","1.0","1.056","1.056","1.056","1.056"
"469.0","loop_divide_dynamic_slice_fusion","22.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","1.056","1.056","1.056","1.056"
"470.0","loop_dynamic_update_slice_fusion_254","18.0","0.0","128,1,1","12,1,1","100.0","False","False","XlaModule","1.0","1.056","1.056","1.056","1.056"
"471.0","loop_reduce_window_fusion_20","26.0","0.0","64,1,1","1,1,1","100.0","False","False","XlaModule","1.0","1.056","1.056","1.056","1.056"
"472.0","input_concatenate_fusion_26","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","1.024","1.024","1.024","1.024"
"473.0","loop_broadcast_fusion_16","16.0","0.0","128,1,1","288,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap())/broadcast_in_dim:","1.0","1.024","1.024","1.024","1.024"
"474.0","loop_broadcast_multiply_fusion","16.0","0.0","128,1,1","80,1,1","100.0","False","False","XlaModule","1.0","1.024","1.024","1.024","1.024"
"475.0","loop_dynamic_update_slice_fusion_246","18.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","1.024","1.024","1.024","1.024"
"476.0","loop_dynamic_update_slice_fusion_247","18.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","1.024","1.024","1.024","1.024"
"477.0","void colperm_kernel<double, double, 5, 4>(long, long, double const*, unsigned long, int const*, double*, unsigned long)","16.0","64.0","32,16,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","1.024","1.024","1.024","1.024"
"478.0","loop_divide_fusion_40","23.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","0.992","0.992","0.992","0.992"
"479.0","loop_dynamic_update_slice_fusion_240","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","0.992","0.992","0.992","0.992"
"480.0","void batch_symmetrize_kernel<double, 5, 3>(int, double*, unsigned long, long long, int, int)","38.0","8448.0","32,8,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","0.992","0.992","0.992","0.992"
"481.0","loop_divide_fusion_41","23.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","0.96","0.96","0.96","0.96"
"482.0","void lascl_kernel<double, double, 8>(long, long, double*, unsigned long, double, int, int)","21.0","0.0","256,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","0.96","0.96","0.96","0.96"
"483.0","wrapped_slice_15","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap()/slice:","1.0","0.96","0.96","0.96","0.96"
"484.0","void scal_kernel_val<double, double>(cublasScalParamsVal<double, double>)","24.0","0.0","384,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","0.896","0.896","0.896","0.896"
"485.0","input_concatenate_fusion_13","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/concatenate:","1.0","0.864","0.864","0.864","0.864"
"486.0","input_concatenate_fusion_32","16.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/concatenate:","1.0","0.864","0.864","0.864","0.864"
"487.0","loop_broadcast_fusion_29","16.0","0.0","128,1,1","128,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap(jit(clip))/max:","1.0","0.864","0.864","0.864","0.864"
"488.0","loop_broadcast_fusion_41","24.0","0.0","128,1,1","8,1,1","100.0","False","False","XlaModule","1.0","0.864","0.864","0.864","0.864"
"489.0","loop_dynamic_update_slice_fusion_253","16.0","0.0","128,1,1","12,1,1","100.0","False","False","XlaModule","1.0","0.864","0.864","0.864","0.864"
"490.0","loop_pad_fusion_30","16.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/scatter:","1.0","0.864","0.864","0.864","0.864"
"491.0","input_concatenate_fusion_35","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/concatenate:","1.0","0.832","0.832","0.832","0.832"
"492.0","loop_broadcast_fusion_50","26.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(searchsorted))/broadcast_in_dim:","1.0","0.832","0.832","0.832","0.832"
"493.0","loop_broadcast_fusion_56","16.0","0.0","128,1,1","128,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap(jit(searchsorted))/vmap()/broadcast_in_dim:","1.0","0.832","0.832","0.832","0.832"
"494.0","void batch_eye_kernel<double, 5, 3>(long, long, double*, unsigned long, long long, int)","28.0","0.0","32,8,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","0.832","0.832","0.832","0.832"
"495.0","void syevj_diagonal_kernel<double, double, 256>(long, double const*, long, double*)","16.0","0.0","256,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","0.832","0.832","0.832","0.832"
"496.0","wrapped_slice_15","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap()/slice:","1.0","0.832","0.832","0.832","0.832"
"497.0","loop_broadcast_fusion_26","24.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","0.8","0.8","0.8","0.8"
"498.0","loop_multiply_fusion_55","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","0.8","0.8","0.8","0.8"
"499.0","copy_info_kernel(int, int*)","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","0.768","0.768","0.768","0.768"
"500.0","input_concatenate_fusion_12","16.0","0.0","128,1,1","8,1,1","100.0","False","False","XlaModule","1.0","0.768","0.768","0.768","0.768"
"501.0","loop_broadcast_fusion_30","16.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap(jit(searchsorted)))/broadcast_in_dim:","1.0","0.768","0.768","0.768","0.768"
"502.0","loop_broadcast_fusion_33","26.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","0.768","0.768","0.768","0.768"
"503.0","loop_broadcast_fusion_34","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/vmap()/broadcast_in_dim:","1.0","0.768","0.768","0.768","0.768"
"504.0","loop_broadcast_fusion_46","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/jit(searchsorted)/vmap()/broadcast_in_dim:","1.0","0.768","0.768","0.768","0.768"
"505.0","loop_broadcast_fusion_57","16.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_neutrino_perturbations):","1.0","0.768","0.768","0.768","0.768"
"506.0","wrapped_slice","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","0.768","0.768","0.768","0.768"
"507.0","loop_broadcast_fusion_20","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(clip)/max:","1.0","0.736","0.736","0.736","0.736"
"508.0","loop_broadcast_fusion_28","16.0","0.0","128,1,1","3,1,1","100.0","False","False","XlaModule","1.0","0.736","0.736","0.736","0.736"
"509.0","loop_broadcast_fusion_36","16.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap()/broadcast_in_dim:","1.0","0.736","0.736","0.736","0.736"
"510.0","loop_broadcast_fusion_47","16.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_neutrino_perturbations)/vmap(jit(searchsorted))/broadcast_in_dim:","1.0","0.736","0.736","0.736","0.736"
