"Rank","Kernel Name","Registers per thread","Shared Mem bytes","Block dim","Grid dim","Theoretical Occupancy %","Op is TensorCore eligible","Kernel uses TensorCore","Op Name","Occurrences","Total Duration (μs)","Avg Duration (μs)","Min Duration (μs)","Max Duration (μs)"
"1.0","void cutlass::Kernel2<cutlass_80_tensorop_z884gemm_32x16_16x3_tn_align1>(cutlass_80_tensorop_z884gemm_32x16_16x3_tn_align1::Params)","104.0","36864.0","64,1,1","1256,32,1","8.333330154418945","False","False","","1.0","2444684.843","2444684.843","2444684.843","2444684.843"
"2.0","memcpy128","16.0","0.0","256,1,1","5760,1,1","100.0","False","False","","30976.0","842120.895","27.186","19.512","39.886"
"3.0","void getrf_panel<double, double, 6, 6, 4, 4, 6, true>(int, double* const*, int, int*, int*, int)","64.0","40960.0","1024,1,1","128,1,1","66.66670227050781","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_factor))/lu:","587.0","560622.596","955.064","931.594","975.82"
"4.0","void batch_trsm_left_kernel<double, 64, 4, 3, false, false, true>(cublasTrsmBatchParams2<double>, double, double const*, int)","46.0","4864.0","64,4,1","1,1,32","83.33329772949219","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","4696.0","421371.324","89.729","89.443","90.712"
"5.0","memcpy32_post","16.0","0.0","256,1,1","1,1,1","100.0","False","False","","195174.0","165656.709","0.848","0.703","3.007"
"6.0","loop_slice_fusion_1","184.0","0.0","128,1,1","160045,1,1","16.66670036315918","False","False","","1.0","149459.061","149459.061","149459.061","149459.061"
"7.0","input_reduce_fusion_32","34.0","0.0","256,1,1","640335,1,1","100.0","False","False","","4.0","125298.792","31324.698","31322.067","31327.665"
"8.0","void batch_trsm_left_kernel<double, 64, 4, 3, false, false, false>(cublasTrsmBatchParams2<double>, double, double const*, int)","40.0","4864.0","64,4,1","1,1,32","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","4696.0","124597.827","26.532","26.228","27.287"
"9.0","input_add_multiply_pad_select_transpose_fusion","128.0","8448.0","128,1,1","12,1,1","33.33330154418945","False","False","","587.0","66978.901","114.103","113.455","114.876"
"10.0","loop_select_fusion_30","80.0","0.0","128,1,1","1296,1,1","50.0","False","False","","587.0","51541.637","87.805","87.705","87.961"
"11.0","loop_add_divide_multiply_sqrt_fusion_6","64.0","0.0","128,1,1","1,1,1","66.66670227050781","False","False","","3522.0","46393.529","13.172","10.203","14.652"
"12.0","void trsm_batch_left_upper_kernel<double>(cublasTrsmBatchParams<double>, double const* const*, double* const*, double const*, double)","56.0","4608.0","32,8,1","16,1,1","66.66670227050781","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","4696.0","43454.393","9.253","5.054","9.789"
"13.0","input_concatenate_fusion_6","96.0","0.0","1,1,1","1,1,1","1.3020800352096558","False","False","","2220.0","39698.754","17.882","17.656","18.936"
"14.0","input_concatenate_fusion_3","92.0","0.0","1,1,1","1,1,1","1.3020800352096558","False","False","","2220.0","38694.947","17.43","17.208","18.488"
"15.0","input_concatenate_fusion_4","78.0","0.0","1,1,1","1,1,1","1.5625","False","False","","6660.0","35225.986","5.289","4.637","5.566"
"16.0","input_transpose_fusion_12","96.0","8448.0","128,1,1","1152,1,1","41.66669845581055","False","False","","587.0","31636.671","53.895","50.57","60.102"
"17.0","loop_add_divide_exponential_multiply_power_sqrt_subtract_fusion","72.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","29240.719","13.171","13.018","13.786"
"18.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/add:","31184.0","25358.096","0.813","0.767","0.864"
"19.0","memcpy32_post","16.0","0.0","256,1,1","20,1,1","100.0","False","False","","30976.0","24930.341","0.804","0.735","1.247"
"20.0","loop_slice_fusion","54.0","0.0","128,1,1","131056,1,1","75.0","False","False","","1.0","24362.507","24362.507","24362.507","24362.507"
"21.0","loop_divide_exponential_multiply_power_fusion","62.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","21714.183","9.781","9.627","10.843"
"22.0","input_concatenate_fusion_9","80.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/concatenate:","877.0","21006.773","23.952","23.765","24.566"
"23.0","void offsetPointerArray_kernel<double>(double**, double const**, int, int, int, double**, double const**, int, int, int, double**, double const**, int, int, int, int, int)","16.0","0.0","1,1,1","128,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","18784.0","19079.886","1.015","0.959","1.087"
"24.0","loop_add_divide_multiply_fusion_1","54.0","0.0","1,1,1","1,1,1","1.5625","False","False","","4440.0","18890.601","4.254","3.358","4.511"
"25.0","loop_dynamic_update_slice_fusion_193","48.0","0.0","128,1,1","1,1,1","83.33329772949219","False","False","","4109.0","16094.658","3.916","3.231","4.254"
"26.0","loop_dynamic_update_slice_fusion_14","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/scatter:","13273.0","15776.147","1.188","1.151","1.504"
"27.0","loop_dynamic_update_slice_fusion_15","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/scatter:","13273.0","14870.185","1.12","1.087","1.343"
"28.0","void vector_fft<8192u, EPT<16u>, 1u, 1u, (padding_t)70, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<unsigned int>)","100.0","67584.0","512,1,1","8192,1,1","0.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/jit(fft)/fft:","1.0","13975.775","13975.775","13975.775","13975.775"
"29.0","input_concatenate_fusion_8","78.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","13367.12","6.021","5.853","6.973"
"30.0","stream_executor::cuda::(anonymous namespace)::MakeBatchPointers(char*, unsigned long, unsigned long, void**)","16.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","18784.0","13300.646","0.708","0.671","0.736"
"31.0","jax::cuda::(anonymous namespace)::LuPivotsToPermutationKernel(int const*, int*, long, int, int)","32.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/lu_pivots_to_permutation:","587.0","13209.536","22.503","22.358","22.678"
"32.0","loop_add_subtract_fusion_1","18.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/sub:","13273.0","13093.643","0.986","0.959","1.12"
"33.0","loop_subtract_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/sub:","13273.0","13020.102","0.98","0.959","1.248"
"34.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/add:","9392.0","12633.808","1.345","0.799","3.007"
"35.0","loop_dynamic_update_slice_fusion_188","40.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","12432.812","3.025","2.303","3.424"
"36.0","loop_divide_exponential_multiply_power_sqrt_subtract_fusion","45.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","12395.292","5.583","5.533","5.726"
"37.0","loop_dynamic_update_slice_fusion_16","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/scatter:","13273.0","12266.205","0.924","0.895","1.024"
"38.0","input_reduce_fusion_9","16.0","0.0","8,1,1","1,1,1","12.5","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/reduce_or:","9392.0","12141.955","1.292","1.023","2.463"
"39.0","loop_add_divide_multiply_fusion_2","60.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","11658.665","5.251","4.478","5.854"
"40.0","loop_select_fusion_29","40.0","0.0","128,1,1","1296,1,1","100.0","False","False","","587.0","11552.804","19.681","18.999","20.441"
"41.0","loop_gather_fusion","40.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","11171.741","19.031","14.041","20.217"
"42.0","loop_gather_fusion_1","40.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","10571.345","18.009","13.594","19.098"
"43.0","void gemv2N_kernel<int, int, double, double, double, double, 128, 1, 2, 2, 1, false, cublasGemvParamsEx<int, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double>, double> >(cublasGemvParamsEx<int, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double>, double>)","56.0","3072.0","128,1,1","1,1,128","75.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","4696.0","9953.86","2.119","2.079","2.175"
"44.0","loop_gather_fusion_2","38.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","9953.468","16.956","12.954","17.978"
"45.0","loop_gather_fusion_3","38.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","9915.103","16.891","13.498","17.85"
"46.0","loop_add_divide_exponential_multiply_power_sqrt_subtract_fusion_2","80.0","0.0","128,1,1","1,1,1","50.0","False","False","","587.0","9913.861","16.889","16.057","17.688"
"47.0","loop_select_fusion_15","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/jit(_where)/select_n:","10240.0","9604.601","0.937","0.895","1.184"
"48.0","loop_divide_fusion_5","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","11100.0","9494.874","0.855","0.831","1.024"
"49.0","loop_gather_fusion_4","40.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","9318.658","15.875","12.922","16.666"
"50.0","loop_add_divide_exponential_multiply_select_fusion","45.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","9296.504","4.187","4.126","4.926"
"51.0","void trsm_batch_left_lower_kernel<double>(cublasTrsmBatchParams<double>, double const* const*, double* const*, double const*, double)","48.0","4608.0","32,8,1","16,1,1","83.33329772949219","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","4696.0","9161.763","1.95","1.919","2.08"
"52.0","input_reduce_fusion_18","40.0","128.0","256,1,1","32,1,1","100.0","False","False","","4696.0","9119.916","1.942","1.887","2.175"
"53.0","loop_convert_fusion_2","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/convert_element_type:","9392.0","9061.54","0.964","0.832","1.216"
"54.0","std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, double, double, double, double, false, true, false, false, 5, false, cublasGemvParamsEx<int, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double>, double> >(cublasGemvParamsEx<int, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double const>, cublasGemvTensorBatched<double>, double>)","166.0","320.0","8,4,1","1,1,128","25.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/triangular_solve:","4696.0","8987.724","1.913","1.855","2.175"
"55.0","loop_gather_fusion_5","38.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","8770.266","14.94","12.41","15.769"
"56.0","loop_power_fusion","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","4440.0","8675.95","1.954","1.919","1.984"
"57.0","loop_divide_rsqrt_fusion","27.0","0.0","128,1,1","3,1,1","100.0","False","False","","4109.0","8258.818","2.009","1.439","2.431"
"58.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/cond/branch_1_fun/while/body/add:","6032.0","8224.777","1.363","0.799","2.751"
"59.0","loop_gather_fusion_6","38.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","8183.985","13.942","11.93","14.524"
"60.0","loop_add_multiply_select_fusion","58.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","8041.291","3.622","3.582","4.094"
"61.0","loop_multiply_fusion_11","24.0","0.0","3,1,1","1,1,1","4.6875","False","False","","5283.0","7811.96","1.478","1.407","2.079"
"62.0","input_reduce_fusion_9","16.0","0.0","8,1,1","1,1,1","12.5","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/reduce_or:","6032.0","7765.468","1.287","0.991","2.271"
"63.0","loop_add_divide_multiply_sqrt_fusion","64.0","0.0","128,1,1","1,1,1","66.66670227050781","False","False","","587.0","7712.006","13.138","10.299","14.459"
"64.0","loop_dynamic_update_slice_fusion_185","26.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","6868.499","1.671","1.44","1.983"
"65.0","input_transpose_fusion_10","48.0","8448.0","128,1,1","288,1,1","83.33329772949219","False","False","","587.0","6855.274","11.678","11.642","11.837"
"66.0","loop_add_compare_divide_multiply_fusion","39.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","6850.572","3.085","3.038","3.519"
"67.0","input_transpose_fusion_9","48.0","8448.0","128,1,1","288,1,1","83.33329772949219","False","False","","587.0","6776.239","11.543","11.514","11.675"
"68.0","loop_dynamic_update_slice_fusion_180","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","6229.687","1.516","1.247","1.792"
"69.0","input_reduce_fusion_9","16.0","0.0","8,1,1","1,1,1","12.5","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/reduce_or:","6096.0","6216.604","1.019","0.991","1.056"
"70.0","loop_multiply_fusion_20","48.0","0.0","128,1,1","262144,1,1","83.33329772949219","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/mul:","1.0","6105.334","6105.334","6105.334","6105.334"
"71.0","loop_divide_fusion_16","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","","6660.0","6045.135","0.907","0.863","1.023"
"72.0","input_scatter_fusion_22","28.0","0.0","128,1,1","8,1,1","100.0","False","False","","4109.0","5987.05","1.457","1.407","1.696"
"73.0","loop_minimum_select_fusion","30.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","5728.47","2.58","2.558","2.592"
"74.0","loop_convert_fusion_2","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/convert_element_type:","6032.0","5725.155","0.949","0.799","1.215"
"75.0","input_scatter_fusion_20","28.0","0.0","128,1,1","8,1,1","100.0","False","False","","4109.0","5613.943","1.366","1.343","1.568"
"76.0","loop_log_fusion_6","20.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","5546.56","1.349","1.119","1.759"
"77.0","loop_select_fusion_31","40.0","0.0","128,1,1","1296,1,1","100.0","False","False","","587.0","5541.159","9.439","8.797","10.428"
"78.0","loop_gather_fusion_7","38.0","0.0","128,1,1","72,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_solve))/jit(_lu_solve)/gather:","587.0","5493.949","9.359","8.668","11.163"
"79.0","loop_select_fusion_28","22.0","0.0","128,1,1","1296,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_factor))/lu:","587.0","5250.761","8.945","8.605","9.532"
"80.0","loop_add_multiply_fusion_2","38.0","0.0","1,1,1","1,1,1","1.5625","False","False","","4440.0","5089.694","1.146","1.119","1.184"
"81.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/add:","6096.0","4977.05","0.816","0.799","0.832"
"82.0","loop_convert_fusion_2","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/inner-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/convert_element_type:","6096.0","4968.444","0.815","0.799","0.96"
"83.0","void postprocess_kernel<double, unsigned int, (loadstore_modifier_t)2>(real_complex_args_t<unsigned int>)","31.0","0.0","256,1,1","131104,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/jit(fft)/fft:","1.0","4906.929","4906.929","4906.929","4906.929"
"84.0","input_concatenate_fusion_5","48.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4772.432","2.149","2.047","2.783"
"85.0","input_transpose_fusion_7","28.0","8448.0","128,1,1","12,1,1","100.0","False","False","","4109.0","4662.015","1.134","1.087","1.312"
"86.0","input_scatter_fusion_21","24.0","0.0","128,1,1","11,1,1","100.0","False","False","","4109.0","4476.666","1.089","1.055","1.248"
"87.0","loop_multiply_fusion_4","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4474.044","2.015","1.983","2.143"
"88.0","loop_multiply_fusion_2","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4465.35","2.011","1.983","2.048"
"89.0","loop_multiply_fusion_1","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4458.748","2.008","1.983","2.048"
"90.0","loop_multiply_fusion_3","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4439.048","1.999","1.983","2.111"
"91.0","loop_dynamic_update_slice_fusion_211","18.0","0.0","128,1,1","72,1,1","100.0","False","False","","4109.0","4149.41","1.009","0.991","1.184"
"92.0","loop_dynamic_update_slice_fusion_186","22.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","4146.034","1.009","0.959","1.247"
"93.0","loop_dynamic_update_slice_fusion_210","18.0","0.0","128,1,1","72,1,1","100.0","False","False","","4109.0","4135.892","1.006","0.959","1.184"
"94.0","loop_add_fusion_28","30.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","4099.566","1.846","1.823","1.952"
"95.0","loop_dynamic_update_slice_fusion_191","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","3998.367","0.973","0.927","1.152"
"96.0","loop_divide_fusion_11","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","4440.0","3956.53","0.891","0.863","1.056"
"97.0","loop_select_fusion_22","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/jit(_where)/select_n:","4096.0","3948.046","0.963","0.927","1.407"
"98.0","loop_divide_fusion_18","40.0","0.0","1,1,1","1,1,1","1.5625","False","False","","907.0","3893.762","4.293","4.254","4.319"
"99.0","input_transpose_fusion_8","47.0","8448.0","128,1,1","288,1,1","83.33329772949219","False","False","","587.0","3784.875","6.447","6.398","6.621"
"100.0","loop_divide_fusion_1","44.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","3750.312","1.689","1.663","1.728"
"101.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","4052.0","3509.771","0.866","0.703","1.471"
"102.0","loop_dynamic_update_slice_fusion_181","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","3501.609","0.852","0.831","1.056"
"103.0","loop_dynamic_update_slice_fusion_187","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","3452.387","0.84","0.799","1.024"
"104.0","loop_dynamic_update_slice_fusion_182","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","3438.892","0.836","0.799","1.024"
"105.0","loop_pad_fusion_6","16.0","0.0","128,1,1","72,1,1","100.0","False","False","","4109.0","3383.008","0.823","0.799","1.055"
"106.0","input_concatenate_fusion","35.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","3360.203","1.513","1.471","1.792"
"107.0","loop_dynamic_update_slice_fusion_189","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","3289.433","0.8","0.767","0.991"
"108.0","loop_dynamic_update_slice_fusion_190","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","4109.0","3164.05","0.77","0.735","0.992"
"109.0","loop_minimum_fusion","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","3110.279","1.401","1.375","1.759"
"110.0","input_slice_fusion","27.0","0.0","128,1,1","348,1,1","100.0","False","False","","587.0","2708.318","4.613","4.542","4.83"
"111.0","loop_add_subtract_fusion_19","28.0","0.0","128,1,1","160084,1,1","100.0","False","False","","1.0","2693.773","2693.773","2693.773","2693.773"
"112.0","loop_and_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/cond/and:","3127.0","2689.602","0.86","0.831","0.896"
"113.0","loop_and_compare_select_fusion","54.0","0.0","8,1,1","1,1,1","12.5","False","False","","587.0","2538.54","4.324","4.03","4.542"
"114.0","loop_select_fusion_27","29.0","0.0","128,1,1","72,1,1","100.0","False","False","","1245.0","2528.322","2.03","1.695","2.527"
"115.0","loop_add_multiply_fusion","40.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2500.69","1.126","1.119","1.152"
"116.0","loop_divide_fusion_13","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2392.315","1.077","0.895","1.28"
"117.0","loop_divide_fusion_2","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2314.344","1.042","1.023","1.088"
"118.0","input_scatter_fusion_27","19.0","0.0","128,1,1","198,1,1","100.0","False","False","","587.0","2299.369","3.917","3.422","5.118"
"119.0","loop_divide_fusion_14","23.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2270.498","1.022","0.991","1.375"
"120.0","loop_select_fusion_24","34.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","2260.375","1.018","0.991","1.056"
"121.0","loop_add_fusion_25","24.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","2039.492","0.918","0.895","0.96"
"122.0","loop_divide_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2031.73","0.915","0.895","1.024"
"123.0","loop_add_fusion_26","22.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","2009.324","0.905","0.895","0.928"
